Pressure,Temperature,Salinity,Oxygen,Transmissometer,Biospherical PAR,Fluorometer,Wetlabs OBS
989,4.791,34.349,206.74,99.99,0,0.078996494,0
990,4.79,34.349,207.06,99.98,0,0.079158533,0
991,4.789,34.349,206.95,99.98,0,0.087950282,0
992,4.788,34.349,207.01,99.97,0,0.073736279,0
993,4.786,34.349,206.99,99.98,0,0.079472221,0
994,4.779,34.348,206.87,99.99,0,0.073454801,0
995,4.769,34.348,206.58,99.99,0,0.071887679,0
996,4.766,34.348,206.83,99.99,0,0.071298234,0
997,4.766,34.348,206.89,99.97,0,0.073179401,0
998,4.758,34.347,206.97,99.98,0,0.075112555,0
999,4.726,34.347,207.08,99.99,0,0.07107844,0
1000,4.714,34.347,206.86,99.99,0,0.080146624,0
1001,4.711,34.346,206.97,99.99,0,0.079672042,0
1002,4.707,34.347,206.83,99.99,0,0.075527648,0
1003,4.72,34.346,206.63,99.98,0,0.083721862,0
1004,4.699,34.346,207.14,99.99,0,0.071054195,0
1005,4.695,34.347,206.9,99.93,0,0.070799999,0
1006,4.672,34.348,206.66,99.99,0,0.07107882,0
1007,4.658,34.348,206.79,99.99,0,0.077000502,0
1008,4.656,34.348,206.42,99.99,0,0.079349596,0
1009,4.65,34.347,206.23,99.99,0,0.078395856,0
1010,4.656,34.347,205.86,99.99,0,0.076122537,0
1011,4.64,34.347,205.94,99.99,0,0.083574308,0
1012,4.631,34.347,205.87,99.99,0,0.074180012,0
1013,4.63,34.347,205.75,99.98,0,0.075160704,0
1014,4.631,34.347,205.99,99.99,0,0.073540518,0
1015,4.631,34.346,206.02,99.99,0,0.08679806,0
1016,4.628,34.346,206.3,99.98,0,0.085686335,0
1017,4.621,34.346,206.15,99.99,0,0.077786384,0
1018,4.605,34.346,206.31,99.99,0,0.071071304,0
1019,4.58,34.346,206.36,99.99,0,0.070799999,0
1020,4.573,34.346,206.38,99.99,0,0.070799999,0
1021,4.573,34.346,206.17,99.99,0,0.077333208,0
1022,4.572,34.347,205.97,99.99,0,0.070799999,0
1023,4.572,34.347,205.8,99.99,0,0.070799999,0
1024,4.575,34.348,205.6,99.98,0,0.070799999,0
1025,4.577,34.349,205.45,99.98,0,0.070799999,0
1026,4.579,34.349,205.37,99.99,0,0.070799999,0
1027,4.577,34.35,205.22,99.99,0,0.07111646,0
1028,4.572,34.35,204.89,99.99,0,0.076209654,0
1029,4.575,34.35,204.92,99.99,0,0.07690455,0
1030,4.569,34.352,204.82,99.99,0,0.071047128,0
1031,4.563,34.352,204.95,99.98,0,0.071076781,0
1032,4.556,34.351,204.61,99.98,0,0.074955261,0
1033,4.552,34.353,204.02,99.98,0,0.07955564,0
1034,4.569,34.36,203.9,99.99,0,0.073477309,0
1035,4.579,34.362,203.6,99.99,0,0.077570017,0
1036,4.584,34.363,202.82,99.99,0,0.077801118,0
1037,4.573,34.362,201.55,99.99,0,0.072849516,0
1038,4.546,34.36,201.46,99.99,0,0.078790754,0
1039,4.534,34.359,200.93,99.99,0,0.079060251,0
1040,4.549,34.358,201.14,99.99,0,0.084431715,0
1041,4.494,34.351,202.56,99.99,0,0.086252293,0
1042,4.447,34.348,203.02,99.99,0,0.083385493,0
1043,4.435,34.346,202.68,99.99,0,0.087058559,0
1044,4.423,34.347,203.5,99.99,0,0.072020377,0
1045,4.425,34.348,204.83,99.99,0,0.078614218,0
1046,4.43,34.349,205.31,99.99,0,0.078648569,0
1047,4.431,34.35,205.19,99.97,0,0.07410362,0
1048,4.428,34.351,204.94,99.98,0,0.070799999,0
1049,4.427,34.35,204.08,99.99,0,0.0709842,0
1050,4.425,34.351,203.7,99.99,0,0.070799999,0
1051,4.431,34.355,203.62,99.99,0,0.073819296,0
1052,4.436,34.356,203.46,99.99,0,0.075634437,0
1053,4.435,34.357,202.94,99.98,0,0.071057064,0
1054,4.435,34.357,202.36,99.98,0,0.070799999,0
1055,4.435,34.357,202.27,99.99,0,0.070799999,0
1056,4.435,34.357,201.87,99.99,0,0.077728138,0
1057,4.435,34.357,201.94,99.99,0,0.088518852,0
1058,4.432,34.357,202.07,99.99,0,0.077580725,0
1059,4.425,34.357,201.89,99.99,0,0.07474467,0
1060,4.399,34.356,201.86,99.99,0,0.085999902,0
1061,4.401,34.36,201.76,99.99,0,0.086034276,0
1062,4.427,34.367,201.49,99.99,0,0.085594793,0
1063,4.426,34.372,201.86,99.99,0,0.080728178,0
1064,4.423,34.374,200.6,99.99,0,0.070799999,0
1065,4.423,34.375,198.87,99.99,0,0.070799999,0
1066,4.422,34.374,197.75,99.99,0,0.071602005,0
1067,4.42,34.373,197.21,99.99,0,0.075831947,0
1068,4.415,34.373,197.35,99.99,0,0.076583643,0
1069,4.407,34.373,197.84,99.98,0,0.072131143,0
1070,4.402,34.373,197.89,99.98,0,0.071104535,0
1071,4.393,34.372,197.99,99.99,0,0.0853472,0
1072,4.385,34.371,197.88,99.99,0,0.079076203,0
1073,4.387,34.371,198.24,99.99,0,0.078880427,0
1074,4.389,34.373,198.37,99.99,0,0.079323507,0
1075,4.391,34.374,198.48,99.99,0,0.08001044,0
1076,4.391,34.374,198.36,99.98,0,0.07870381,0
1077,4.391,34.374,197.83,99.98,0,0.073154427,0
1078,4.391,34.377,197.79,99.99,0,0.077968647,0
1079,4.4,34.383,197.52,99.99,0,0.071692139,0
1080,4.393,34.383,197.56,99.99,0,0.071039566,0
1081,4.386,34.38,196.28,99.99,0,0.07977887,0
1082,4.365,34.38,195.47,99.99,0,0.079101074,0
1083,4.353,34.381,195.56,99.99,0,0.079576532,0
1084,4.354,34.383,195.93,99.99,0,0.072629174,0
1085,4.365,34.391,195.6,99.99,0,0.070799999,0
1086,4.37,34.392,195.46,99.99,0,0.094862032,0
1087,4.372,34.393,194.79,99.99,0,0.071986003,0
1088,4.374,34.394,193.14,99.99,0,0.079718075,0
1089,4.374,34.395,192.42,99.99,0,0.081919178,0
1090,4.373,34.396,192.15,99.99,0,0.082790598,0
1091,4.373,34.396,192.26,99.99,0,0.078199998,0
1092,4.371,34.397,192.04,99.99,0,0.089301475,0
1093,4.368,34.397,192.05,99.99,0,0.071191212,0
1094,4.367,34.397,191.96,99.99,0,0.078940253,0
1095,4.364,34.397,191.78,99.99,0,0.079986289,0
1096,4.361,34.397,191.9,99.99,0,0.07888383,0
1097,4.353,34.397,191.84,99.99,0,0.074901737,0
1098,4.353,34.397,191.63,99.99,0,0.077456979,0
1099,4.351,34.397,191.93,99.99,0,0.079514133,0
1100,4.35,34.397,191.77,99.99,0,0.071645628,0
1101,4.349,34.397,191.78,99.99,0,0.07159203,0
1102,4.348,34.397,191.82,99.99,0,0.072734955,0
1103,4.343,34.397,191.82,99.98,0,0.075896588,0
1104,4.341,34.397,191.59,99.97,0,0.075347177,0
1105,4.337,34.397,191.79,99.99,0,0.079981506,0
1106,4.333,34.397,191.95,99.99,0,0.079763277,0
1107,4.33,34.397,191.91,99.98,0,0.07197227,0
1108,4.327,34.397,191.99,99.97,0,0.071757971,0
1109,4.322,34.397,192.07,99.96,0,0.088620574,0
1110,4.318,34.397,192.14,99.99,0,0.076309917,0
1111,4.316,34.397,191.82,99.99,0,0.081519436,0
1112,4.306,34.397,191.68,99.99,0,0.090232408,0
1113,4.296,34.397,191.5,99.99,0,0.080269405,0
1114,4.293,34.397,191.51,99.99,0,0.071970931,0
1115,4.287,34.397,191.7,99.99,0,0.071041601,0
1116,4.285,34.397,191.5,99.99,0,0.087273223,0
1117,4.281,34.397,191.36,99.99,0,0.070582037,0
1118,4.278,34.397,191.36,99.99,0,0.079185848,0
1119,4.274,34.397,191.51,99.99,0,0.082733321,0
1120,4.26,34.397,191.66,99.99,0,0.088229693,0
1121,4.256,34.396,191.62,99.99,0,0.089458873,0
1122,4.239,34.396,191.51,99.99,0,0.088812828,0
1123,4.226,34.396,191.34,99.99,0,0.079059307,0
1124,4.21,34.396,191.68,99.99,0,0.079430686,0
1125,4.2,34.396,191.7,99.99,0,0.078654754,0
1126,4.194,34.397,191.48,99.99,0,0.077312736,0
1127,4.189,34.397,191.31,99.99,0,0.072169213,0
1128,4.187,34.396,191.27,99.99,0,0.078202953,0
1129,4.179,34.396,191.49,99.99,0,0.072827229,0
1130,4.177,34.396,191.36,99.99,0,0.076756347,0
1131,4.175,34.396,191.04,99.99,0,0.071553831,0
1132,4.172,34.396,191.39,99.99,0,0.071408676,0
1133,4.167,34.397,191.47,99.99,0,0.070799999,0
1134,4.162,34.397,191.06,99.98,0,0.0742826,0
1135,4.161,34.397,191.23,99.97,0,0.075858509,0
1136,4.161,34.397,191.05,99.99,0,0.080621564,0
1137,4.16,34.397,190.72,99.99,0,0.08460005,0
1138,4.159,34.397,191.22,99.99,0,0.068914696,0
1139,4.153,34.397,191.29,99.99,0,0.069038954,0
1140,4.142,34.397,191.16,99.99,0,0.091895942,0
1141,4.135,34.397,190.88,99.99,0,0.086983622,0
1142,4.121,34.397,191.12,99.99,0,0.070799999,0
1143,4.106,34.398,191.23,99.99,0,0.071064999,0
1144,4.098,34.398,190.85,99.99,0,0.079206819,0
1145,4.096,34.397,190.93,99.99,0,0.077058354,0
1146,4.089,34.397,190.94,99.99,0,0.070799999,0
1147,4.086,34.397,190.75,99.99,0,0.073886991,0
1148,4.082,34.396,190.98,99.99,0,0.07934409,0
1149,4.078,34.396,191.05,99.99,0,0.079223233,0
1150,4.07,34.395,190.81,99.99,0,0.085549963,0
1151,4.065,34.395,191.42,99.99,0,0.089412566,0
1152,4.062,34.395,190.93,99.99,0,0.074552787,0
1153,4.061,34.395,191.46,99.99,0,0.073344487,0
1154,4.055,34.395,191.58,99.98,0,0.079192985,0
1155,4.05,34.395,190.9,99.99,0,0.078199997,0
1156,4.044,34.395,191.26,99.99,0,0.079749474,0
1157,4.04,34.395,191.25,99.99,0,0.078743883,0
1158,4.035,34.395,191.38,99.99,0,0.083831262,0
1159,4.03,34.395,191.26,99.99,0,0.077645967,0
1160,4.019,34.395,191.14,99.99,0,0.08523711,0
1161,4.012,34.394,191.03,99.99,0,0.072599281,0
1162,4,34.394,191.42,99.99,0,0.080507421,0
1163,3.988,34.393,191.44,99.99,0,0.084059068,0
1164,3.979,34.393,191.08,99.99,0,0.074022607,0
1165,3.976,34.393,191.15,99.99,0,0.070799999,0
1166,3.971,34.393,191.48,99.99,0,0.081796462,0
1167,3.965,34.393,191.58,99.99,0,0.094342224,0
1168,3.964,34.393,191.82,99.99,0,0.084389224,0
1169,3.962,34.393,191.38,99.99,0,0.072557584,0
1170,3.952,34.393,191.62,99.99,0,0.078842957,0
1171,3.941,34.392,191.45,99.99,0,0.07991702,0
1172,3.938,34.392,191.55,99.99,0,0.084318334,0
1173,3.936,34.392,191.33,99.99,0,0.085839974,0
1174,3.935,34.392,191.46,99.99,0,0.079232831,0
1175,3.933,34.392,191.64,99.99,0,0.078574162,0
1176,3.93,34.392,191.31,99.99,0,0.072371581,0
1177,3.928,34.392,191.1,99.99,0,0.073072387,0
1178,3.927,34.393,191.49,99.99,0,0.079384706,0
1179,3.923,34.393,191.57,99.99,0,0.079467774,0
1180,3.899,34.393,191.71,99.99,0,0.079696357,0
1181,3.884,34.393,191.48,99.99,0,0.081861462,0
1182,3.876,34.394,190.9,99.99,0,0.084089669,0
1183,3.866,34.393,191.09,99.99,0,0.087392532,0
1184,3.863,34.394,191.38,99.99,0,0.079247625,0
1185,3.864,34.394,191.48,99.99,0,0.080310481,0
1186,3.864,34.394,191.09,99.99,0,0.087865812,0
1187,3.864,34.394,190.61,99.99,0,0.071896362,0
1188,3.863,34.394,190.64,99.99,0,0.076418644,0
1189,3.861,34.394,191.11,99.99,0,0.070799999,0
1190,3.858,34.394,191.11,99.99,0,0.070799999,0
1191,3.857,34.394,190.77,99.99,0,0.075245552,0
1192,3.854,34.394,190.75,99.99,0,0.079000847,0
1193,3.853,34.394,191.04,99.99,0,0.070799999,0
1194,3.852,34.394,191.09,99.99,0,0.070799999,0
1195,3.849,34.394,191.1,99.99,0,0.070799999,0
1196,3.848,34.394,191.2,99.99,0,0.070799999,0
1197,3.844,34.394,191.14,99.99,0,0.077352616,0
1198,3.84,34.394,190.98,99.99,0,0.084212457,0
1199,3.829,34.395,190.82,99.99,0,0.078652878,0
1200,3.817,34.395,190.95,99.99,0,0.086115614,0
1201,3.813,34.395,190.6,99.99,0,0.073452042,0
1202,3.807,34.396,190.73,99.99,0,0.078199998,0
1203,3.798,34.396,190.94,99.99,0,0.074913869,0
1204,3.794,34.396,190.61,99.99,0,0.070799999,0
1205,3.781,34.397,190.79,99.99,0,0.071088105,0
1206,3.773,34.397,190.65,99.99,0,0.076333223,0
1207,3.755,34.399,190.35,99.99,0,0.078704252,0
1208,3.752,34.4,190.08,99.99,0,0.071693658,0
1209,3.749,34.401,190.13,99.99,0,0.078196725,0
1210,3.744,34.401,190,99.99,0,0.078748508,0
1211,3.746,34.401,189.53,99.99,0,0.073068837,0
1212,3.744,34.401,189.36,99.99,0,0.07218741,0
1213,3.739,34.402,189.28,99.99,0,0.086604847,0
1214,3.735,34.402,189.19,99.99,0,0.087462674,0
1215,3.731,34.402,189.25,99.99,0,0.08107796,0
1216,3.726,34.402,189.05,99.99,0,0.079020026,0
1217,3.724,34.402,189.07,99.99,0,0.072151349,0
1218,3.722,34.402,188.83,99.99,0,0.072612298,0
1219,3.721,34.402,189.19,99.99,0,0.07886239,0
1220,3.718,34.402,189.03,99.99,0,0.085532212,0
1221,3.717,34.402,189.2,99.99,0,0.0885688,0
1222,3.712,34.402,189.04,99.99,0,0.08021537,0
1223,3.708,34.403,189.18,99.99,0,0.086752198,0
1224,3.706,34.403,189.17,99.99,0,0.07252336,0
1225,3.7,34.403,188.67,99.99,0,0.078475357,0
1226,3.688,34.403,189.09,99.99,0,0.078669277,0
1227,3.687,34.403,189.13,99.99,0,0.078199998,0
1228,3.683,34.403,188.52,99.99,0,0.075415305,0
1229,3.682,34.403,188.6,99.99,0,0.074920842,0
1230,3.679,34.403,188.42,99.99,0,0.078939732,0
1231,3.678,34.403,188.84,99.99,0,0.079135873,0
1232,3.671,34.403,189.04,99.99,0,0.081008112,0
1233,3.669,34.403,189.01,99.99,0,0.086802608,0
1234,3.665,34.403,188.63,99.99,0,0.078199998,0
1235,3.662,34.403,188.35,99.99,0,0.078690697,0
1236,3.66,34.403,188.77,99.99,0,0.083438562,0
1237,3.656,34.403,188.77,99.99,0,0.088534214,0
1238,3.652,34.403,188.45,99.99,0,0.078761531,0
1239,3.644,34.404,188.55,99.99,0,0.07906594,0
1240,3.643,34.404,188.79,99.99,0,0.071072053,0
1241,3.642,34.404,188.78,99.99,0,0.072084407,0
1242,3.633,34.404,188.92,99.99,0,0.076025492,0
1243,3.629,34.405,188.97,99.99,0,0.070799999,0
1244,3.627,34.405,188.74,99.99,0,0.070799999,0
1245,3.626,34.405,188.27,99.99,0,0.085518051,0
1246,3.625,34.405,188.65,99.99,0,0.078983211,0
1247,3.624,34.405,188.08,99.99,0,0.078924679,0
1248,3.612,34.407,188.41,99.96,0,0.071430482,0
1249,3.607,34.408,188.71,99.97,0,0.07875202,0
1250,3.605,34.408,188.11,99.98,0,0.078692519,0
1251,3.604,34.409,187.81,99.99,0,0.079070968,0
1252,3.602,34.408,187.7,99.99,0,0.073785161,0
1253,3.598,34.409,187.5,99.99,0,0.070799999,0
1254,3.596,34.409,187.4,99.99,0,0.077997062,0
1255,3.596,34.41,187.37,99.99,0,0.078471449,0
1256,3.596,34.41,187.28,99.99,0,0.079720434,0
1257,3.593,34.411,187.42,99.97,0,0.088082671,0
1258,3.582,34.411,187.26,99.94,0,0.083827638,0
1259,3.565,34.411,187.22,99.96,0,0.073561871,0
1260,3.552,34.411,187.11,99.97,0,0.075340659,0
1261,3.543,34.411,187.07,99.98,0,0.08789467,0
1262,3.54,34.411,187.23,99.99,0,0.083279393,0
1263,3.537,34.41,187.08,99.99,0,0.078722512,0
1264,3.534,34.411,187.36,99.99,0,0.078784507,0
1265,3.532,34.411,187.53,99.99,0,0.078775581,0
1266,3.531,34.411,187.46,99.99,0,0.081471037,0
1267,3.531,34.411,187.24,99.99,0,0.08623126,0
1268,3.531,34.411,186.91,99.99,0,0.075461389,0
1269,3.531,34.411,187.11,99.99,0,0.085310463,0
1270,3.53,34.411,187.24,99.99,0,0.079028749,0
1271,3.529,34.412,187.02,99.99,0,0.070799999,0
1272,3.528,34.412,186.85,99.99,0,0.078458415,0
1273,3.528,34.412,187.09,99.99,0,0.085556142,0
1274,3.526,34.412,187.12,99.99,0,0.071057908,0
1275,3.524,34.413,186.91,99.99,0,0.071059627,0
1276,3.524,34.413,186.65,99.99,0,0.074153498,0
1277,3.524,34.413,186.96,99.98,0,0.078649384,0
1278,3.523,34.413,186.92,99.98,0,0.088543806,0
1279,3.515,34.413,186.45,99.98,0,0.087134181,0
1280,3.51,34.413,186.81,99.98,0,0.071050032,0
1281,3.509,34.413,186.87,99.97,0,0.072814594,0
1282,3.509,34.414,186.56,99.98,0,0.081213518,0
1283,3.505,34.415,186.51,99.97,0,0.088307695,0
1284,3.499,34.416,186.63,99.96,0,0.091020126,0
1285,3.496,34.416,186.24,99.94,0,0.098308782,0
1286,3.489,34.416,186.02,99.96,0,0.090460146,0
1287,3.475,34.418,186.05,99.98,0,0.080595113,0
1288,3.465,34.419,186.03,99.98,0,0.086621724,0
1289,3.46,34.42,185.93,99.97,0,0.070799999,0
1290,3.458,34.42,185.35,99.97,0,0.07418363,0
1291,3.457,34.42,185.29,99.97,0,0.091538713,0
1292,3.455,34.42,185.4,99.98,0,0.08598445,0
1293,3.454,34.42,185.36,99.98,0,0.070799999,0
1294,3.454,34.42,185.69,99.99,0,0.07669983,0
1295,3.452,34.42,185.66,99.99,0,0.072058528,0
1296,3.451,34.42,185.45,99.99,0,0.085778106,0
1297,3.45,34.421,185.38,99.99,0,0.077885727,0
1298,3.446,34.425,185.09,99.99,0,0.070799999,0
1299,3.445,34.426,184.98,99.99,0,0.070799999,0
1300,3.445,34.427,185.02,99.99,0,0.076019533,0
1301,3.443,34.428,184.45,99.99,0,0.08238456,0
1302,3.44,34.428,184.14,99.99,0,0.085712604,0
1303,3.437,34.428,183.8,99.99,0,0.079500306,0
1304,3.435,34.428,183.74,99.99,0,0.078465173,0
1305,3.431,34.427,183.61,99.99,0,0.071608447,0
1306,3.42,34.427,183.54,99.99,0,0.079005777,0
1307,3.415,34.427,183.88,99.99,0,0.08105298,0
1308,3.405,34.428,183.83,99.99,0,0.080314275,0
1309,3.4,34.429,184.27,99.99,0,0.074225165,0
1310,3.398,34.429,184.08,99.99,0,0.079173403,0
1311,3.397,34.429,183.82,99.99,0,0.08563055,0
1312,3.395,34.429,183.66,99.99,0,0.09908231,0
1313,3.393,34.429,183.76,99.99,0,0.102926811,0
1314,3.392,34.429,184.03,99.99,0,0.087364719,0
1315,3.389,34.429,183.65,99.99,0,0.087623887,0
1316,3.385,34.429,183.46,99.99,0,0.088594887,0
1317,3.38,34.43,183.75,99.99,0,0.08478064,0
1318,3.381,34.43,183.81,99.99,0,0.074329344,0
1319,3.381,34.43,183.29,99.99,0,0.076894559,0
1320,3.377,34.43,183.55,99.99,0,0.078468509,0
1321,3.375,34.43,183.77,99.99,0,0.087632147,0
1322,3.375,34.43,183.63,99.99,0,0.070799999,0
1323,3.375,34.43,183.67,99.99,0,0.073997254,0
1324,3.375,34.43,183.16,99.99,0,0.078661273,0
1325,3.374,34.43,183.63,99.99,0,0.078995472,0
1326,3.373,34.43,183.62,99.99,0,0.078526806,0
1327,3.372,34.43,183.57,99.99,0,0.084674867,0
1328,3.371,34.43,183.04,99.99,0,0.079786925,0
1329,3.368,34.43,183.44,99.99,0,0.088548214,0
1330,3.366,34.431,183.42,99.99,0,0.097327042,0
1331,3.365,34.431,183.63,99.99,0,0.085260623,0
1332,3.362,34.431,183.53,99.99,0,0.08214736,0
1333,3.36,34.431,183.56,99.99,0,0.082863277,0
1334,3.359,34.432,183.26,99.99,0,0.073311659,0
1335,3.357,34.432,183.39,99.99,0,0.077364426,0
1336,3.356,34.432,182.97,99.97,0,0.072113625,0
1337,3.355,34.432,182.87,99.93,0,0.070802183,0
1338,3.354,34.432,183.08,99.9,0,0.071302831,0
1339,3.354,34.432,183.24,99.87,0,0.094878356,0
1340,3.354,34.432,183.33,99.83,0,0.082819701,0
1341,3.352,34.432,183.41,99.79,0,0.078199997,0
1342,3.349,34.432,183.4,99.81,0,0.078199997,0
1343,3.346,34.433,183.39,99.89,0,0.087820456,0
1344,3.344,34.433,183.33,99.97,0,0.088830586,0
1345,3.343,34.433,183.02,99.97,0,0.078199997,0
1346,3.343,34.433,182.88,99.97,0,0.075480265,0
1347,3.339,34.434,182.88,99.97,0,0.086839334,0
1348,3.337,34.437,183.35,99.97,0,0.087145638,0
1349,3.333,34.44,182.76,99.96,0,0.087892114,0
1350,3.32,34.443,182.73,99.97,0,0.083403491,0
1351,3.313,34.445,182.08,99.98,0,0.091712793,0
1352,3.308,34.447,181.28,99.98,0,0.081073239,0
1353,3.305,34.448,180.99,99.98,0,0.085948505,0
1354,3.304,34.45,180.76,99.99,0,0.074207802,0
1355,3.302,34.451,180.63,99.99,0,0.087804716,0
1356,3.299,34.452,179.99,99.99,0,0.078921295,0
1357,3.298,34.453,180.01,99.99,0,0.070799999,0
1358,3.298,34.453,179.71,99.98,0,0.076787955,0
1359,3.298,34.453,179.41,99.96,0,0.078454873,0
1360,3.298,34.453,179.63,99.93,0,0.084579791,0
1361,3.297,34.454,179.48,99.9,0,0.086748957,0
1362,3.297,34.454,179.54,99.88,0,0.083535971,0
1363,3.297,34.454,180,99.85,0,0.07514086,0
1364,3.297,34.454,179.47,99.83,0,0.073862583,0
1365,3.296,34.454,179.11,99.95,0,0.082706791,0
1366,3.294,34.454,179.28,99.95,0,0.095205642,0
1367,3.287,34.455,179.41,99.95,0,0.08958071,0
1368,3.291,34.458,179.44,99.95,0,0.095598199,0
1369,3.291,34.459,179.41,99.95,0,0.075811444,0
1370,3.291,34.459,178.87,99.95,0,0.086163535,0
1371,3.291,34.459,178.53,99.95,0,0.080595919,0
1372,3.291,34.459,178.37,99.95,0,0.07909593,0
1373,3.29,34.46,178.24,99.95,0,0.088356342,0
1374,3.29,34.46,178.14,99.95,0,0.082941813,0
1375,3.287,34.461,178.11,99.95,0,0.079333149,0
1376,3.286,34.462,178.29,99.95,0,0.071404324,0
1377,3.285,34.462,178.33,99.95,0,0.087545627,0
1378,3.283,34.462,177.81,99.95,0,0.07850331,0
1379,3.281,34.463,178.19,99.96,0,0.079669921,0
1380,3.277,34.463,178.17,99.96,0,0.088498756,0
1381,3.27,34.464,177.81,99.96,0,0.088091958,0
1382,3.267,34.464,177.99,99.96,0,0.089155014,0
1383,3.261,34.465,177.53,99.96,0,0.080751776,0
1384,3.254,34.465,177.8,99.96,0,0.07850587,0
1385,3.249,34.466,177.31,99.96,0,0.078456463,0
1386,3.247,34.466,177.59,99.96,0,0.087709058,0
1387,3.241,34.466,177.4,99.96,0,0.088375266,0
1388,3.241,34.467,177.62,99.96,0,0.087471402,0
1389,3.239,34.469,177.76,99.96,0,0.08708512,0
1390,3.236,34.471,177.55,99.96,0,0.08274742,0
1391,3.235,34.471,177.2,99.96,0,0.073589708,0
1392,3.234,34.471,176.84,99.96,0,0.076156985,0
1393,3.234,34.471,176.73,99.96,0,0.071070891,0
1394,3.233,34.472,176.69,99.97,0,0.070799999,0
1395,3.232,34.473,176.91,99.97,0,0.076207387,0
1396,3.224,34.474,176.62,99.97,0,0.088419438,0
1397,3.219,34.474,176.72,99.97,0,0.077871102,0
1398,3.218,34.475,176.05,99.97,0,0.070799999,0
1399,3.217,34.475,176,99.97,0,0.077872912,0
1400,3.216,34.475,176.19,99.97,0,0.07345733,0
1401,3.216,34.475,176.02,99.97,0,0.086899547,0
1402,3.215,34.475,176.01,99.97,0,0.081045729,0
1403,3.208,34.475,175.74,99.97,0,0.078199998,0
1404,3.204,34.476,176.1,99.97,0,0.078199998,0
1405,3.202,34.476,176.22,99.97,0,0.084270371,0
1406,3.199,34.476,176.24,99.97,0,0.087630259,0
1407,3.188,34.477,176.31,99.97,0,0.087036927,0
1408,3.185,34.477,176.13,99.97,0,0.090893208,0
1409,3.174,34.477,175.77,99.97,0,0.089530902,0
1410,3.169,34.477,176.25,99.98,0,0.078199998,0
1411,3.165,34.478,176.28,99.98,0,0.078199998,0
1412,3.16,34.478,176.12,99.98,0,0.085266416,0
1413,3.157,34.478,175.92,99.98,0,0.088639895,0
1414,3.154,34.479,176.05,99.98,0,0.092668509,0
1415,3.153,34.479,175.8,99.98,0,0.078464873,0
1416,3.152,34.48,175.67,99.98,0,0.081057704,0
1417,3.151,34.48,175.91,99.98,0,0.08299932,0
1418,3.149,34.48,175.93,99.98,0,0.078687282,0
1419,3.144,34.48,176.04,99.98,0,0.078199998,0
1420,3.14,34.48,176.17,99.98,0,0.078182709,0
1421,3.138,34.48,175.38,99.98,0,0.072097292,0
1422,3.136,34.48,175.75,99.98,0,0.090380117,0
1423,3.135,34.48,176,99.98,0,0.090129139,0
1424,3.131,34.481,175.84,99.98,0,0.076899367,0
1425,3.126,34.482,175.46,99.98,0,0.070799999,0
1426,3.123,34.482,175.57,99.98,0,0.08804845,0
1427,3.122,34.482,175.83,99.98,0,0.079141962,0
1428,3.121,34.482,175.68,99.98,0,0.086385081,0
1429,3.12,34.482,175.15,99.98,0,0.079226679,0
1430,3.12,34.483,175.61,99.98,0,0.084867864,0
1431,3.12,34.483,175.72,99.98,0,0.088719015,0
1432,3.118,34.483,175.55,99.98,0,0.083719712,0
1433,3.113,34.484,175.25,99.98,0,0.080346167,0
1434,3.109,34.485,175.5,99.98,0,0.085374018,0
1435,3.109,34.486,175.47,99.98,0,0.078199998,0
1436,3.108,34.486,175.35,99.98,0,0.078479824,0
1437,3.108,34.487,174.98,99.98,0,0.078713702,0
1438,3.104,34.487,174.93,99.98,0,0.081442422,0
1439,3.099,34.487,174.79,99.98,0,0.086568174,0
1440,3.094,34.487,174.8,99.98,0,0.087614757,0
1441,3.087,34.487,174.82,99.98,0,0.079638762,0
1442,3.079,34.488,174.85,99.98,0,0.080128138,0
1443,3.073,34.489,175.04,99.98,0,0.082723023,0
1444,3.07,34.489,174.88,99.98,0,0.072420577,0
1445,3.069,34.49,174.74,99.98,0,0.076344201,0
1446,3.069,34.491,175.21,99.98,0,0.070799999,0
1447,3.069,34.491,174.69,99.98,0,0.074430673,0
1448,3.069,34.491,174.73,99.98,0,0.078199997,0
1449,3.067,34.492,174.44,99.98,0,0.072531399,0
1450,3.066,34.492,174.45,99.98,0,0.078413129,0
1451,3.066,34.492,174.13,99.98,0,0.078199998,0
1452,3.066,34.493,174.4,99.98,0,0.0885437,0
1453,3.066,34.493,173.96,99.98,0,0.089850896,0
1454,3.066,34.493,174.19,99.98,0,0.075348636,0
1455,3.066,34.493,173.91,99.98,0,0.074757684,0
1456,3.065,34.493,173.69,99.98,0,0.077784784,0
1457,3.065,34.493,174.33,99.98,0,0.074377748,0
1458,3.065,34.493,174.43,99.98,0,0.082472279,0
1459,3.064,34.493,174.14,99.98,0,0.074486803,0
1460,3.062,34.494,174.08,99.98,0,0.087435102,0
1461,3.061,34.494,174.14,99.98,0,0.081993785,0
1462,3.059,34.495,173.66,99.98,0,0.078475652,0
1463,3.059,34.495,174.13,99.98,0,0.084912595,0
1464,3.059,34.496,174.08,99.98,0,0.07389575,0
1465,3.057,34.497,173.82,99.98,0,0.081354608,0
1466,3.047,34.499,173.43,99.98,0,0.076151967,0
1467,3.041,34.499,173.59,99.99,0,0.086903348,0
1468,3.032,34.5,173.31,99.99,0,0.083051657,0
1469,3.03,34.5,173.2,99.99,0,0.084081423,0
